id,command,lastname,firstname,rank,badge_no
028922,112 PCT,Graham,Brian,Captain,00000
028923,112 PCT,Grasberg,Michael,Police Officer,21310
028924,112 PCT,Grattan,Steven,Police Officer,26912
028925,112 PCT,Gray,Kenya,Police Officer,30780
028926,112 PCT,Grigorian,Henry,Detective,01237
028928,112 PCT,Hagenmiller,Edward,Police Officer,05363
028929,112 PCT,Hall,Joshua,Police Officer,23303
028930,112 PCT,Hall,Remel,Police Officer,08239
028931,112 PCT,Hartnett,Timothy,Police Officer,02916
028933,112 PCT,Henke,Robert,Police Officer,02259
028934,112 PCT,Horner,Jessica,Police Officer,00739
028935,112 PCT,Hovanec,Joseph,Police Officer,19718
028936,112 PCT,Howlett,John,Police Officer,16136
028938,112 PCT,Hughes,Thomas,Police Officer,08746
028940,112 PCT,Hussein,Jallal,Police Officer,16561
028941,112 PCT,Hutter,Charles,Police Officer,27372
028944,112 PCT,Hynes,James,Sergeant,03812
028945,112 PCT,Imperato,Angela,Police Officer,09252
028947,112 PCT,Irving,Jennifer,Police Officer,12614
028949,112 PCT,Jacob,Racheal,Police Officer,30053
028951,112 PCT,Kalwiss,Martin,Police Officer,02322
028952,112 PCT,Kenney,Brian,Police Officer,06172
028956,112 PCT,Kohrs,Arthur,Police Officer,16556
028958,112 PCT,Kozak,Irene,Police Officer,05638
028964,112 PCT,Lambriggs,Fernando,Police Officer,09174
028965,112 PCT,Larco,Ralph,Police Officer,25901
028968,112 PCT,Leavitt,Giover,Detective,01713
028971,112 PCT,Lee,Henri,Police Officer,06174
028973,112 PCT,Lengyel,Stephen,Sergeant,04986
028974,112 PCT,Leonard,Nicolle,Police Officer,25915
028978,112 PCT,Llamas,Bruce,Police Officer,22538
028982,112 PCT,Lowery,Philip,Police Officer,10168
028985,112 PCT,Mallo,Daniel,Sergeant,01670
028986,112 PCT,Margolnick,Dillon,Police Officer,18136
028987,112 PCT,Martin,Robert,Police Officer,12615
028989,112 PCT,Massimillo,George,Sergeant,02130
028991,112 PCT,Mauro,Jaime,Police Officer,29824
028993,112 PCT,Mazziotti,Joseph,Police Officer,27566
028994,112 PCT,Mccaffrey,Thomas,Police Officer,06031
028995,112 PCT,Mccarthy,Kathleen,Police Officer,08594
028996,112 PCT,Mcgreevy,Keith,Police Officer,14263
028997,112 PCT,Mcloughlin,Brandi,Police Officer,19841
028999,112 PCT,Mcmahon,Gerard,Police Officer,30739
029000,112 PCT,Mercado,Altagracia,Police Officer,21113
029002,112 PCT,Merzig,Christine,Police Officer,07991
029003,112 PCT,Messina,Anthony,Police Officer,11692
029004,112 PCT,Milano,Theresa,Police Officer,25504
029005,112 PCT,Miranda,Janet,Police Officer,05560
029006,112 PCT,Moloney,Dennis,Police Officer,15956
029009,112 PCT,Moran,Nicholas,Police Officer,07092
029010,112 PCT,Moskowitz,Stuart,Police Officer,16843
029011,112 PCT,Mueller,George,Sergeant,01076
029013,112 PCT,Muller,William,Police Officer,15761
029015,112 PCT,Murano,John,Sergeant,03882
029018,112 PCT,Ngan,Iheng,Police Officer,03345
029019,112 PCT,Nicholas,Laura,Police Officer,25047
029022,112 PCT,Nunez,Wilking,Police Officer,03132
029023,112 PCT,Nunziato,Michelle,Police Officer,24238
029024,112 PCT,Obrien,Daniel,Sergeant,05380
029025,112 PCT,Oconnell,Mary,Police Officer,30013
029026,112 PCT,Oconnor,Meghan,Police Officer,15113
029027,112 PCT,Okeefe,Brian,Sergeant,00798
029028,112 PCT,Olageshin,Hakeem,Police Officer,10168
029030,112 PCT,Olton,David,Police Officer,15987
029033,112 PCT,Owens,Olga,Police Officer,19152
029034,112 PCT,Palazzo,Christop,Police Officer,31275
029038,112 PCT,Petronella,James,Police Officer,19977
029042,112 PCT,Pipinias,Michael,Police Officer,14433
029045,112 PCT,Planagan,Carl,Lieutenant,00000
029046,112 PCT,Policastro,Joseph,Police Officer,13412
029047,112 PCT,Ponticelli,Michael,Police Officer,27804
029053,112 PCT,Raia,Frances,Police Officer,06905
029056,112 PCT,Ramos,Robert,Deputy Inspector,00000
029058,112 PCT,Rang,Thomas,Police Officer,01076
029064,112 PCT,Richards,Christophe,Sergeant,04081
029065,112 PCT,Rivas,Daniel,Police Officer,03060
029066,112 PCT,Rivera,Antonio,Police Officer,23078
029068,112 PCT,Rojas,Fabian,Sergeant,04752
029071,112 PCT,Roth,Paul,Police Officer,28829
029073,112 PCT,Rucano,Douglas,Police Officer,31751
029074,112 PCT,Russo,Frank,Police Officer,17696
029076,112 PCT,Sanchez,Felipe,Police Officer,31253
029079,112 PCT,Schimmenti,Frank,Police Officer,24220
029080,112 PCT,Schmidt,Dennis,Police Officer,05746
029081,112 PCT,Schulz,Thomas,Police Officer,03396
029083,112 PCT,Seifert,William,Police Officer,11180
029087,112 PCT,Smith,James,Police Officer,23054
029088,112 PCT,Smith,Kimberly,Sergeant,01798
029089,112 PCT,Soll,Daniel,Police Officer,14305
029091,112 PCT,Stumpf,Kenny,Police Officer,29924
029092,112 PCT,Sullivan,Brian,Police Officer,26035
029094,112 PCT,Tarlecki,Jakub,Police Officer,26255
029095,112 PCT,Tatum,Gloria,Police Officer,24533
029098,112 PCT,Thelusma,Mateou,Police Officer,30582
029099,112 PCT,Timpano,Marc,Police Officer,15426
029100,112 PCT,Tretter,Lino,Police Officer,28703
029102,112 PCT,Tuthill,Adam,Police Officer,10801
029103,112 PCT,Uvino,Lawrence,Lieutenant,00000
029105,112 PCT,Vailes,Zena,Police Officer,16985
029106,112 PCT,Valovage,David,Police Officer,12396
029107,112 PCT,Varela,Roberto,Police Officer,23270
029109,112 PCT,Vita,Peter,Police Officer,16505
029110,112 PCT,Volino,Michael,Lieutenant,00000
029111,112 PCT,Walsh,Desmond,Police Officer,20481
029113,112 PCT,Weiss,Eric,Detective,06488
029120,112 PCT,Zapata,Richard,Police Officer,03445
029121,112 PCT,Zembrzycki,Stephen,Police Officer,23363
029122,112 PCT,Zunno,Lauren,Lieutenant,00000
029124,113 DET,Barr,Jason,Police Officer,23000
029125,113 DET,Bonelli,Ralph,Police Officer,31752
029127,113 DET,Brenner,Bruce,Detective,04727
029128,113 DET,Carson,Scott,Detective,05134
029129,113 DET,Chianese,Lawrence,Detective,07674
029135,113 DET,Deluca,Steven,Detective,02171
029136,113 DET,Diesu,Douglas,Detective,00764
029137,113 DET,Dowd,Timothy,Sergeant,02114
029138,113 DET,Epps,Duane,Detective,01876
029139,113 DET,Failla,Michael,Detective,03446
029140,113 DET,Finn,Robert,Detective,03489
029143,113 DET,Gallagher,Thomas,Detective,02847
029147,113 DET,Hendrickson,Edward,Detective,01508
029148,113 DET,Huckabey,Michael,Detective,06745
029149,113 DET,Jordan,Joseph,Detective,07365
029150,113 DET,Kaiser,Michelle,Lieutenant,00000
029152,113 DET,Koenderman,Kevin,Detective,01733
029155,113 DET,Laspina,Joseph,Detective,07685
029157,113 DET,Lobel,Mark,Detective,00373
029158,113 DET,Lynam,James,Detective,01944
029159,113 DET,Macaluso,John,Detective,04707
029160,113 DET,Malone,Thomas,Detective,00788
029162,113 DET,Martino,Thomas,Detective,01227
029163,113 DET,Martiny,Ronald,Detective,05783
029164,113 DET,Mcdermott,Suzanne,Detective,06765
029166,113 DET,Mcneil,Ronald,Detective,06868
029167,113 DET,Morrison,Charles,Detective,02100
029168,113 DET,Munro,Vaughn,Detective,05406
029170,113 DET,Oconnor,John,Detective,02292
029171,113 DET,Oquendo,Joseph,Detective,00307
029172,113 DET,Osullivan,Michael,Detective,02651
029174,113 DET,Pearson,Sherman,Detective,07338
029175,113 DET,Pelan,Stephen,Detective,01778
029176,113 DET,Primerano,Peter,Detective,02498
029177,113 DET,Reed,Robert,Detective,06795
029178,113 DET,Reilly,Matthew,Sergeant,03208
029181,113 DET,Ruckel,Patricia,Detective,03019
029182,113 DET,Russo,Robert,Detective,03485
029184,113 DET,Savage,Matthew,Detective,06484
029185,113 DET,Schmidt,Charles,Detective,01691
029186,113 DET,Schmitt,Rebecca,Detective,01358
029188,113 DET,Sexton,John,Detective,02432
029189,113 DET,Solomon,Richard,Detective,06500
029190,113 DET,Stefatos,Theodore,Detective,06540
029191,113 DET,Stjohn,Edward,Detective,00823
029193,113 DET,Tofano,Francis,Detective,04789
029195,113 DET,Winter,Timothy,Detective,03681
029197,113 PCT,Abramski,Bruce,Lieutenant,00000
029198,113 PCT,Acosta,Colin,Lieutenant,00000
029199,113 PCT,Adjaye,Alisa,Police Officer,31607
029200,113 PCT,Alba,Michael,Police Officer,10919
029201,113 PCT,Aliberti,Joseph,Police Officer,25555
029204,113 PCT,Anderson,Daniel,Police Officer,31042
029205,113 PCT,Anderson,Gregory,Detective,00130
029206,113 PCT,Anderson,William,Police Officer,09498
029208,113 PCT,Angelino,Alissa,Police Officer,19939
029210,113 PCT,Anson,James,Police Officer,07126
029211,113 PCT,Arroyo,Sandra,Sergeant,00152
029212,113 PCT,Augello,Samuel,Police Officer,23512
029213,113 PCT,Auspaker,Michael,Police Officer,108
029214,113 PCT,Austen,Andrew,Police Officer,14192
029215,113 PCT,Ban,Jozsef,Lieutenant,00000
029218,113 PCT,Barbera,Anthony,Police Officer,05676
029220,113 PCT,Bauer,Edward,Police Officer,10479
029222,113 PCT,Benjamin,Ricardo,Police Officer,29191
029224,113 PCT,Black,Robert,Sergeant,05476
029226,113 PCT,Bodner,Teresa,Police Officer,31422
029228,113 PCT,Bonasia,James,Police Officer,29868
029230,113 PCT,Bonnie,Edward,Police Officer,09033
029231,113 PCT,Booras,William,Police Officer,28439
029232,113 PCT,Bracco,Joseph,Police Officer,19949
029233,113 PCT,Brancato,Laine,Police Officer,13183
029234,113 PCT,Brandafino,Frank,Police Officer,11729
029235,113 PCT,Brown,Courtney,Police Officer,02455
029240,113 PCT,Burns,Maryann,Police Officer,23000
029241,113 PCT,Burns,Robert,Police Officer,00603
029243,113 PCT,Byrnes,Dawn,Police Officer,13144
029244,113 PCT,Byrnes,Gilbert,Police Officer,24390
029245,113 PCT,Camera,Richard,Police Officer,31364
029246,113 PCT,Campbell,Wayne,Police Officer,21720
029250,113 PCT,Carullo,Vincenzo,Police Officer,23212
029251,113 PCT,Cascino,Leonard,Police Officer,19894
029253,113 PCT,Castrillon,John,Police Officer,25721
029254,113 PCT,Castro,William,Police Officer,24760
029255,113 PCT,Cathcart,Christop,Police Officer,29204
029258,113 PCT,Cheek,Carla,Police Officer,20779
029260,113 PCT,Ciampo,Michael,Police Officer,17995
029261,113 PCT,Cilenti,Andrew,Lieutenant,00000
029262,113 PCT,Clancy,Johncarlo,Police Officer,01788
029263,113 PCT,Clarke,Sean,Police Officer,20842
029264,113 PCT,Clarke,Zenobia,Sergeant,00746
029268,113 PCT,Colonna,Matthew,Police Officer,28283
029274,113 PCT,Costello,Christophe,Police Officer,03459
029275,113 PCT,Cousins,Beatrice,Police Officer,23618
029276,113 PCT,Craigg,Lesa,Police Officer,15941
029277,113 PCT,Cropsey,Robert,Police Officer,16068
029280,113 PCT,Czulada,John,Police Officer,18392
029282,113 PCT,Damon,Edward,Police Officer,07347
029284,113 PCT,Davis,Michael,Police Officer,08218
029288,113 PCT,Demarco,Peter,Police Officer,13120
029291,113 PCT,Diangelo,Christophe,Police Officer,08944
029292,113 PCT,Dickerman,Julie,Police Officer,18180
029294,113 PCT,Doherty,William,Police Officer,25619
029295,113 PCT,Dolan,James,Police Officer,05274
029297,113 PCT,Donlin,James,Police Officer,26808
029299,113 PCT,Doran,Thomas,Lieutenant,00000
029301,113 PCT,Dove,Vincent,Police Officer,09477
029303,113 PCT,Dunn,William,Lieutenant,00000
029305,113 PCT,Dyal,Deevan,Police Officer,05165
029308,113 PCT,Eisenhardt,Eric,Police Officer,03030
029310,113 PCT,Emlich,Matthew,Police Officer,10116
029311,113 PCT,Entin,Jeffrey,Lieutenant,00000
029312,113 PCT,Enton,Disdale,Police Officer,18053
029313,113 PCT,Ernyey,Richard,Police Officer,06720
029315,113 PCT,Etienne,Henry,Police Officer,04829
029318,113 PCT,Famiglietti,Christine,Police Officer,10635
029319,113 PCT,Farina,Daniel,Police Officer,08114
029322,113 PCT,Feeley,Robert,Police Officer,16405
029323,113 PCT,Ferguson,Dorrin,Detective,01828
029325,113 PCT,Fernandez,Thomas,Police Officer,04762
029326,113 PCT,Ferrari,Michael,Police Officer,22463
029328,113 PCT,Figari,Jason,Police Officer,11521
029333,113 PCT,Fong,Tony,Police Officer,20816
029335,113 PCT,Foster,Walter,Police Officer,28705
029342,113 PCT,Gallagher,James,Police Officer,06500
029343,113 PCT,Gallo,Martin,Police Officer,24641
029344,113 PCT,Garcia,Louis,Police Officer,24907
029345,113 PCT,Garcia,Sherry,Police Officer,17948
029347,113 PCT,Gebhart,Jude,Police Officer,06878
029348,113 PCT,Giles,Crystal,Police Officer,10042
029350,113 PCT,Giovanniello,Anzelmo,Lieutenant,00000
029351,113 PCT,Gironda,Thomas,Police Officer,03075
029353,113 PCT,Goldstein,David,Lieutenant,00000
029355,113 PCT,Gordon,Brandon,Police Officer,26160
029356,113 PCT,Gray,Adam,Detective,2500
029360,113 PCT,Guido,Scott,Police Officer,17058
029361,113 PCT,Hanley,Michael,Police Officer,75
029362,113 PCT,Hanrahan,John,Police Officer,16851
029364,113 PCT,Harrison,Robert,Police Officer,01004
029365,113 PCT,Harty,Eugene,Police Officer,02321
029366,113 PCT,Hauser,Ethan,Police Officer,28730
029368,113 PCT,Haynes,John,Police Officer,08551
029371,113 PCT,Heihs,John,Lieutenant,00000
029372,113 PCT,Hellmann,Werner,Captain,00000
029373,113 PCT,Hendricks,Monica,Police Officer,16532
029376,113 PCT,Hernandez,Antonio,Lieutenant,00000
029378,113 PCT,Hofmann,John,Police Officer,09191
029379,113 PCT,Hohlman,Donald,Police Officer,25007
029380,113 PCT,Hope,Andrew,Police Officer,16713
029381,113 PCT,Hopkins,Marylou,Sergeant,01240
029383,113 PCT,Huston,Gary,Police Officer,19507
029388,113 PCT,Johnson,Laurie,Police Officer,27075
029389,113 PCT,Jones,Jeffery,Police Officer,01234
029390,113 PCT,Keeley,Stephen,Police Officer,08168
029391,113 PCT,Kells,Steven,Sergeant,04674
029392,113 PCT,Kelly,Dennis,Police Officer,20233
029393,113 PCT,Kelly,Nolan,Police Officer,07898
029395,113 PCT,Kennedy,William,Sergeant,01184
029396,113 PCT,Kesler,Brian,Police Officer,19736
029399,113 PCT,King,Steven,Police Officer,19675
029400,113 PCT,Kipybida,Mark,Police Officer,14549
029402,113 PCT,Kohlmier,Bryan,Police Officer,03676
029403,113 PCT,Kohlmier,William,Police Officer,04776
029404,113 PCT,Koledin,Michael,Police Officer,29773
029405,113 PCT,Komoroski,Thomas,Police Officer,24522
029409,113 PCT,Lang,Ryan,Police Officer,26805
029411,113 PCT,Lechmanski,John,Police Officer,26102
029415,113 PCT,Lewhugh,Angela,Police Officer,28312
029416,113 PCT,Lienau,Joseph,Police Officer,23703
029417,113 PCT,Lloyd,Steven,Police Officer,00369
029419,113 PCT,Loccisano,Rocco,Police Officer,27391
029423,113 PCT,Lombardozzi,Alex,Police Officer,04863
029425,113 PCT,Lopez,Troy,Police Officer,07382
029428,113 PCT,Lucci,Patricia,Police Officer,04603
029433,113 PCT,Madden,William,Police Officer,02483
029434,113 PCT,Maguire,Patrick,Lieutenant,00000
029436,113 PCT,Mahon,Margaret,Police Officer,12601
029437,113 PCT,Malig,Rodolfo,Sergeant,04758
029438,113 PCT,Malone,Joshua,Police Officer,21180
029440,113 PCT,Maraglio,Kevin,Police Officer,02581
029442,113 PCT,Marin,Alejandro,Police Officer,16168
029443,113 PCT,Marks,Robert,Police Officer,02590
029447,113 PCT,Mauersberger,Lori,Police Officer,31878
029448,113 PCT,Maynard,Christophe,Police Officer,19886
029450,113 PCT,Mcadams,Joseph,Sergeant,00566
029451,113 PCT,Mcauliffe,Sean,Police Officer,24823
029453,113 PCT,Mccarthy,John,Sergeant,01748
029454,113 PCT,Mcclain,Charmain,Police Officer,31820
029456,113 PCT,Mcfarland,James,Lieutenant,00000
029457,113 PCT,Mckaybrown,Cassandra,Police Officer,03969
029458,113 PCT,Mckeon,James,Police Officer,21310
029460,113 PCT,Meadows,Brian,Police Officer,03387
029461,113 PCT,Mejia,Wascar,Police Officer,19141
029464,113 PCT,Michels,Gregory,Police Officer,25408
029465,113 PCT,Micillo,Lou,Police Officer,16555
029467,113 PCT,Miles,Kelvin,Sergeant,05011
029468,113 PCT,Miqueli,Richard,Police Officer,02245
029470,113 PCT,Molinet,Timothy,Police Officer,11322
029471,113 PCT,Monsees,Kenneth,Sergeant,02699
029472,113 PCT,Moore,Gregory,Sergeant,01795
029473,113 PCT,Moran,Edward,Police Officer,22322
029474,113 PCT,Moran,Michael,Police Officer,05451
029475,113 PCT,Moran,Paul,Police Officer,21847
029477,113 PCT,Morrison,Sean,Police Officer,29557
029480,113 PCT,Mullane,Christoph,Police Officer,11622
029482,113 PCT,Naslonski,James,Police Officer,29806
029483,113 PCT,Naso,Steven,Police Officer,15642
029486,113 PCT,Newkirk,Mickel,Police Officer,13716
029487,113 PCT,Nicholls,Theodore,Police Officer,03813
029488,113 PCT,Nicolini,Michael,Police Officer,17235
029489,113 PCT,Norris,George,Sergeant,02464
029490,113 PCT,Norris,Kenneth,Police Officer,06015
029494,113 PCT,Ogburn,Charles,Police Officer,10298
029497,113 PCT,Ortenzi,Vincent,Police Officer,22683
029499,113 PCT,Padula,Matthew,Police Officer,22456
029500,113 PCT,Pagnotta,John,Sergeant,03160
029501,113 PCT,Palmer,Leanna,Police Officer,17446
029502,113 PCT,Pandolfo,Richard,Police Officer,31002
029505,113 PCT,Parks,Andrew,Police Officer,03552
029506,113 PCT,Patel,Neelam,Police Officer,14916
029507,113 PCT,Pearl,Shannon,Police Officer,24161
029508,113 PCT,Pelan,John,Police Officer,20462
029509,113 PCT,Pelliccia,Johnny,Police Officer,16450
029510,113 PCT,Pelosi,James,Police Officer,12174
029515,113 PCT,Petersen,Shawn,Police Officer,25850
029516,113 PCT,Petty,Tanya,Police Officer,03591
029517,113 PCT,Phannemiller,Brian,Police Officer,26370
029519,113 PCT,Phillips,Ryan,Police Officer,03403
029520,113 PCT,Piccione,Michael,Police Officer,13235
029526,113 PCT,Profitlich,Kevin,Police Officer,24451
029527,113 PCT,Psomas,Robert,Police Officer,13469
029528,113 PCT,Puglia,Carlie,Police Officer,19899
029529,113 PCT,Pugliese,Kevin,Sergeant,04517
029534,113 PCT,Rado,Paul,Police Officer,31410
029538,113 PCT,Randazzo,Carmine,Police Officer,09917
029539,113 PCT,Reilly,John,Police Officer,07220
029541,113 PCT,Repole,Gerard,Police Officer,28373
029548,113 PCT,Rogers,Christophe,Police Officer,07953
029552,113 PCT,Roy,Brittney,Police Officer,00793
029553,113 PCT,Rozek,Paul,Police Officer,06567
029554,113 PCT,Russo,Jonathan,Police Officer,26572
029556,113 PCT,Ryan,Kevin,Detective,07082
029557,113 PCT,Ryan,Peter,Police Officer,21396
029558,113 PCT,Ryder,Christophe,Police Officer,01129
029560,113 PCT,Sanabria,Joseph,Police Officer,31657
029561,113 PCT,Sanders,Eric,Police Officer,23973
029562,113 PCT,Sardisco,Salvatore,Sergeant,05404
029563,113 PCT,Scafa,Vincent,Police Officer,01497
029565,113 PCT,Schaefer,John,Police Officer,27623
029566,113 PCT,Schiraldi,Alfred,Police Officer,11794
029567,113 PCT,Schmidt,Ronald,Police Officer,21228
029569,113 PCT,Schmitt,John,Police Officer,00902
029570,113 PCT,Schoonmaker,Michael,Sergeant,04607
029572,113 PCT,Schultz,Tyler,Police Officer,11899
029573,113 PCT,Seeger,Christophe,Police Officer,22812
029574,113 PCT,Seeger,William,Police Officer,12353
029577,113 PCT,Sheridan,Denis,Lieutenant,00000
029581,113 PCT,Silvestri,Michael,Police Officer,25251
029589,113 PCT,Smith,Francis,Police Officer,28832
029590,113 PCT,Smith,Kevin,Police Officer,16407
029591,113 PCT,Sorensen,Kristian,Sergeant,5469
029593,113 PCT,Spadaccini,Michael,Police Officer,30700
029594,113 PCT,Sparks,Peter,Police Officer,16530
029597,113 PCT,Stahlhut,Michael,Police Officer,26886
029607,113 PCT,Sylvester,Antoinette,Police Officer,28990
029609,113 PCT,Taylor,Diane,Detective,06474
029610,113 PCT,Teagle,Simone,Police Officer,17800
029612,113 PCT,Testa,Vincent,Police Officer,04268
029614,113 PCT,Timm,Christop,Police Officer,06338
029615,113 PCT,Toner,Thomas,Police Officer,06923
029616,113 PCT,Topf,Christophe,Sergeant,02590
029617,113 PCT,Tracey,Christophe,Police Officer,01584
029618,113 PCT,Tretter,Lisa,Police Officer,28703
029621,113 PCT,Vanleer,William,Police Officer,29582
029629,113 PCT,Walsh,Brian,Police Officer,20623
029630,113 PCT,Walsh,William,Police Officer,09488
029633,113 PCT,Weber,Robert,Police Officer,23658
029635,113 PCT,Weissman,Maureen,Police Officer,01973
029640,113 PCT,Williams,Jeanetta,Police Officer,17038
029641,113 PCT,Williams,Ronald,Police Officer,13998
029642,113 PCT,Williams,Stephen,Police Officer,31976
029643,113 PCT,Winter,Andrew,Police Officer,04955
029645,113 PCT,Wright,Bernadette,Police Officer,31772
029647,113 PCT,Yeung,Kent,Police Officer,31792
029648,113 PCT,Young,Kyle,Police Officer,03653
029649,114 DET,Abberton,Theresa,Detective,00218
029650,114 DET,Autera,Daniel,Detective,03136
029651,114 DET,Balabous,Chris,Detective,00136
029652,114 DET,Ballard,Mark,Detective,04183
029654,114 DET,Beutel,David,Detective,01847
029655,114 DET,Bokina,Ronald,Detective,02895
029656,114 DET,Budney,Anthony,Detective,05267
029657,114 DET,Campisi,William,Detective,06177
029658,114 DET,Carpentieri,Paul,Detective,04011
029659,114 DET,Carrano,Martin,Detective,07304
029660,114 DET,Cassagne,Gerard,Sergeant,01466
029661,114 DET,Chianese,David,Detective,01179
029662,114 DET,Chiarappa,Maria,Detective,00591
029663,114 DET,Christophersen,Eric,Detective,05593
029666,114 DET,Davis,Pyron,Detective,05772
029667,114 DET,Dejesus,Pablo,Detective,3711
029668,114 DET,Edwards,Jamie lee,Detective,05315
029669,114 DET,Faivus,Joseph,Detective,02919
029670,114 DET,Falcon,Angelique,Detective,03884
029672,114 DET,Frawley,Dennis,Detective,02345
029673,114 DET,French,Herbert,Detective,03772
029675,114 DET,Grinder,Joseph,Detective,00036
029677,114 DET,Henning,Robert,Detective,02045
029679,114 DET,Iovine,Frank,Detective,02294
029682,114 DET,Latorre,Linda,Detective,05364
029683,114 DET,Ledee,Robert,Detective,00940
029684,114 DET,Lewis,Daniel,Detective,02809
029686,114 DET,Marotta,Joseph,Detective,07787
029691,114 DET,Moore,Lawrence,Detective,01486
029692,114 DET,Ortega,Peter,Detective,05415
029694,114 DET,Reid,Robert,Detective,04066
029695,114 DET,Rigby,Burton,Lieutenant,00000
029697,114 DET,Ruiz,Joseph,Detective,03657
029698,114 DET,Russo,Gary,Detective,05300
029699,114 DET,Sapraicone,Michael,Detective,04942
029703,114 DET,Stathes,Thomas,Detective,01869
029704,114 DET,Stephens,Jeffrey,Detective,05037
029707,114 DET,Warren,Michael,Detective,05104
029710,114 PCT,Ackerman,James,Police Officer,13700
029718,114 PCT,Aiello,Joseph,Police Officer,12959
029723,114 PCT,Alvarez,Jonathan,Police Officer,21210
029726,114 PCT,Anderson,Robert,Police Officer,13666
029727,114 PCT,Aprea,James,Police Officer,24965
029731,114 PCT,Auer,Michael,Police Officer,07645
029732,114 PCT,Auguste,Wilfrid,Police Officer,27426
029735,114 PCT,Balabous,Nicholas,Police Officer,30488
029739,114 PCT,Baudille,Daniel,Police Officer,20250
029741,114 PCT,Beale,Kyle,Police Officer,20411
029742,114 PCT,Beck,Alan,Police Officer,07105
029743,114 PCT,Bedoya,Borys,Police Officer,12867
029745,114 PCT,Bencosme,Miguel,Detective,00365
029747,114 PCT,Beuttenmuller,Steven,Police Officer,10238
029749,114 PCT,Bing,James,Police Officer,05457
029750,114 PCT,Blane,Michael,Police Officer,00133
029752,114 PCT,Bodenhorn,Jonathan,Police Officer,31816
029755,114 PCT,Boyiantzis,Theodore,Police Officer,18287
029758,114 PCT,Brosnan,Rosemary,Sergeant,01317
029759,114 PCT,Brown,Jacob,Sergeant,01183
029760,114 PCT,Bueche,Robert,Police Officer,05009
029762,114 PCT,Burke,William,Police Officer,30101
029766,114 PCT,Camastro,Thomas,Police Officer,03116
029768,114 PCT,Canberg,Matthew,Police Officer,30798
029770,114 PCT,Capunay,Cesar,Police Officer,08995
029773,114 PCT,Caruso,Andrew,Police Officer,03192
029777,114 PCT,Catapano,Charles,Police Officer,25768
029778,114 PCT,Cayenne,David,Police Officer,29727
029779,114 PCT,Celis,Orlando,Police Officer,02266
029784,114 PCT,Chiofalo,Christophe,Police Officer,03562
029788,114 PCT,Cillis,Christophe,Police Officer,10557
029791,114 PCT,Clabby,William,Police Officer,16933
029792,114 PCT,Clark,William,Police Officer,01790
029793,114 PCT,Clesi,Ronald,Police Officer,26695
029795,114 PCT,Coleman,Clarence,Police Officer,30149
029796,114 PCT,Cona,Anthony,Police Officer,30960
029797,114 PCT,Conlon,Madeline,Police Officer,10424
029798,114 PCT,Cooper,Kelly,Police Officer,21889
029800,114 PCT,Cordero,Edwin,Police Officer,25340
029801,114 PCT,Cornielle,Esther,Police Officer,21921
029802,114 PCT,Corsetti,Jeanette,Police Officer,16393
029803,114 PCT,Cosgrove,Kevin,Sergeant,04865
029804,114 PCT,Costa,Mark,Sergeant,01643
029805,114 PCT,Costello,Michael,Police Officer,20998
029808,114 PCT,Culkin,Brian,Police Officer,02390
029809,114 PCT,Cutrone,John,Police Officer,00963
029811,114 PCT,Dambrosio,John,Police Officer,03167
029816,114 PCT,Davis,Yuliya,Police Officer,08663
029818,114 PCT,Dee,James,Police Officer,29446
029819,114 PCT,Deleon,Alex,Police Officer,02580
029821,114 PCT,Delrio,Viktor,Police Officer,10476
029822,114 PCT,Demoleas,Steven,Police Officer,27908
029824,114 PCT,Depietri,Bret,Sergeant,03291
029825,114 PCT,Desir,Clifford,Police Officer,20421
029828,114 PCT,Dias,Manuel,Police Officer,13840
029830,114 PCT,Diaz,Guillermo,Police Officer,24546
029831,114 PCT,Didio,John,Police Officer,20702
029832,114 PCT,Difranco,Henry,Police Officer,17111
029839,114 PCT,Doerrie,Daniel,Police Officer,30349
029840,114 PCT,Donalds,Christy,Police Officer,13533
029841,114 PCT,Dondero,John,Police Officer,16086
029842,114 PCT,Donoghue,Michael,Police Officer,03779
029844,114 PCT,Dunatov,Luke,Police Officer,15014
029847,114 PCT,Edelman,Richard,Police Officer,01943
029848,114 PCT,Edgeworth,William,Police Officer,25267
029850,114 PCT,Emanuele,Jarret,Police Officer,16807
029851,114 PCT,Esposito,Jordan,Police Officer,26088
029854,114 PCT,Falkner,Mary,Sergeant,00522
029858,114 PCT,Feggins,Curtis,Police Officer,07251
029859,114 PCT,Fernandez,Claudio,Lieutenant,00000
029860,114 PCT,Fernandez,Joseph,Police Officer,29819
029864,114 PCT,Fisher,William,Detective,06839
029865,114 PCT,Floyd,Lawrence,Police Officer,21071
029867,114 PCT,Fraccalvieri,Gregory,Police Officer,28514
029868,114 PCT,Furio,Giovanni,Police Officer,19736
029869,114 PCT,Gaijindrah,Anthony,Police Officer,29785
029872,114 PCT,Gandy,John,Police Officer,07366
029874,114 PCT,Gargiulo,Stephen,Police Officer,25177
029876,114 PCT,Garofalo,Christop,Police Officer,17675
029877,114 PCT,Gaudioso,Johnpeter,Police Officer,00696
029879,114 PCT,Giglio,John,Police Officer,06820
029880,114 PCT,Giler,Jose,Police Officer,22040
029882,114 PCT,Goldberg,Darren,Police Officer,02832
029887,114 PCT,Grannum,Tyrone,Police Officer,25760
029888,114 PCT,Gross,John,Police Officer,14554
