id,command,lastname,firstname,rank,badge_no
040931,DB INV UNIT,ZADOROZHNIY,IVAN,Sergeant,02836
040941,DB LPS,BOUZADA,KRISTEN,Detective,01279
040951,DB LPS,CONTRERAS,CHRISTOPHER,Detective,07787
040954,DB LPS,DAGOSTINO,CHRISTINA,Police Officer,04033
040955,DB LPS,DAVID,TIMOTHY,Detective,00404
040957,DB LPS,DESAPIO,JAIME,Detective,02121
040958,DB LPS,DIGIUSEPPE,MARISA,Police Officer,18299
040963,DB LPS,ESPOSITO,DEBORAH,Detective,00316
040969,DB LPS,FRATTO,JOSEPH,Detective,03316
040970,DB LPS,GAILLARD,TANIA,Detective,07740
040973,DB LPS,GIACONIA,MICHAEL,Sergeant,02991
040978,DB LPS,GOULBOURNE,JAJA,Police Officer,18954
040981,DB LPS,HARVEY,JASON,Detective,05723
040983,DB LPS,HEBERT,JARROD,Detective,06826
040986,DB LPS,IMBRIALE,MARK,Lieutenant,00000
040988,DB LPS,JANDLY,STEVEN,Police Officer,17379
040990,DB LPS,KLEIN,MATTHEW,Detective,06698
041002,DB LPS,MALTBY,KAREN,Detective,02138
041006,DB LPS,MASSEUS,ADLER,Police Officer,18800
041009,DB LPS,MCDERMOTT,KRISTIN,Police Officer,22105
041010,DB LPS,MCGINN,MEAGAN,Detective,01991
041013,DB LPS,NOCERINO,MICHAEL,Sergeant,00491
041014,DB LPS,NOFTSIER,MATTHEW,Sergeant,03020
041015,DB LPS,NUNEZ,WILFREDO,Detective,06939
041016,DB LPS,ORTIZ,JESSICA,Detective,02219
041018,DB LPS,PALAZZO,ERIKA,Police Officer,31536
041024,DB LPS,PERALTA,JOHN,Detective,02999
041029,DB LPS,POLANCO,BYRON,Detective,07722
041030,DB LPS,RAMIREZ,CYNTHIA,Detective,04980
041032,DB LPS,RAZA,MOHAMMED,Police Officer,03226
041035,DB LPS,RIVERA,GABRIEL,Detective,01110
041038,DB LPS,SAGLAM,DENIZ,Detective,03943
041040,DB LPS,SANCHEZ,KELLY,Detective,05599
041043,DB LPS,SCIUTO,GIACOMO,Detective,05622
041044,DB LPS,SHANNON,RONNIQUE,Detective,03188
041046,DB LPS,SLAWIK,MARK,Sergeant,04350
041049,DB LPS,SYLVANUS,KATIE,Detective,07916
041050,DB LPS,THOMAS,DANIEL,Detective,05859
041052,DB LPS,TORDOYA,LAUREN,Detective,01021
041057,DB LPS,WEINSTEIN,BRIAN,Detective,01791
041058,DB LPS,ZUCKER,JOSHUA,Police Officer,15733
041123,DB MNHM,ACEVEDO,WILFREDO,Detective,06499
041124,DB MNHM,ARGIRO,ALEX,Detective,01413
041129,DB MNHM,CUSSEN,DAVID,Sergeant,02106
041130,DB MNHM,DAVIS,EATON,Detective,00006
041133,DB MNHM,FREITAG,CHARLES,Detective,04309
041134,DB MNHM,FRENCH,CHRISTOPHER,Detective,05210
041138,DB MNHM,KOPROWSKI,RICHARD,Detective,02737
041141,DB MNHM,LEO,JAMES,Lieutenant,00000
041143,DB MNHM,MCCLINTOCK,PATRICK,Detective,04376
041145,DB MNHM,PAGAN,CARLOS,Detective,02218
041150,DB MNHM,ROSE,RANDY,Detective,01020
041151,DB MNHM,ROUGHNEEN,KEVIN,Sergeant,03389
041153,DB MNHM,SCIALABBA,JOSEPH,Detective,07076
041154,DB MNHM,SCOZZAFAVA,JOHN,Detective,04231
041156,DB MNHM,SUCIC,DAVID,Detective,07672
041160,DB MSHM,BARBARA,JOSEPH,Detective,01745
041166,DB MSHM,CASTRO,YEOMAN,Detective,03153
041168,DB MSHM,DEDE,CHRISTOPHER,Sergeant,03639
041169,DB MSHM,DIAZ,OSCAR,Detective,04656
041176,DB MSHM,FLANNERY,KEITH,Detective,05254
041182,DB MSHM,HAHN,ROBERT,Detective,00463
041185,DB MSHM,LEONARDI,DAVID,Lieutenant,00000
041202,DB MSHM,SANTIAGO,JOHN,Detective,00823
041203,DB MSHM,SEILING,MICHAEL,Sergeant,02651
041204,DB MSHM,STILLER,STEVEN,Detective,05351
041210,DB MSHM,WEIN,LAWRENCE,Detective,06402
041213,DB MSHM,WILLIAMS,SCOTT,Detective,03883
041278,DB QNHM,ADAMISZYN,KEITH,Detective,05649
041279,DB QNHM,ALLORO,ANDREW,Detective,07239
041282,DB QNHM,BEY,JOSEPH,Detective,07558
041289,DB QNHM,CARUSO,CARMINE,Detective,06181
041312,DB QNHM,HARVIN,SHAQUAN,Detective,05953
041313,DB QNHM,HILT,BRIAN,Detective,06133
041318,DB QNHM,KLEIN,LIZABETH,Detective,06594
041321,DB QNHM,LANE,JOSEPH,Detective,02797
041337,DB QNHM,PAULSON,CHRISTOPHER,Detective,00966
041341,DB QNHM,PIERRE,BRYAN,Sergeant,01796
041351,DB QNHM,STARRANTINO,MATTHEW,Sergeant,04981
041352,DB QNHM,THOMSON,TIMOTHY,Lieutenant,00000
041562,DB SID,BUENO,DENISE,Detective,02684
041564,DB SID,CARNEMOLLA,MICHAEL,Detective,01986
041567,DB SID,FARRELL,KEVIN,Sergeant,03523
041570,DB SID,GARIB,OMAR,Detective,03570
041572,DB SID,GONZALEZ,MARCO,Lieutenant,00000
041574,DB SID,HABER,GARY,Detective,05754
041576,DB SID,LIANG,MIN,Police Officer,22080
041578,DB SID,MARTIN,HERBERT,Detective,02675
041580,DB SID,MCINTOSH,CHRISTOPHER,Inspector,00000
041581,DB SID,MIKOWSKI,WALTER,Detective,05848
041583,DB SID,MYO,TIM,Detective,03410
041587,DB SID,REYES,ANTONIO,Lieutenant,00000
041590,DB SID,ROBERTS,JOHN,Detective,03656
041595,DB SPEC ENF DIV,BOMPAROLA,MATTHEW,Captain,00000
041596,DB SPEC ENF DIV,KLEIN,JAMES,Inspector,00000
041597,DB SPEC ENF DIV,WILCOX,JASON,Chiefs and other ranks,00000
041603,DB SVD,BOATEN,CHRISTIANA,Police Officer,07056
041613,DB SVD,CROWLEY,DIANE,Detective,05371
041614,DB SVD,CUEVAS,LUIS,Detective,06007
041638,DB SVD,JASMIN,KATIA,Detective,00567
041640,DB SVD,KING,MICHAEL,Inspector,00000
041641,DB SVD,KIRMSS,ALLEN,Lieutenant,00000
041653,DB SVD,MCDERMOTT,VICKI,Deputy Inspector,00000
041671,DB SVD,POON,PEARL,Sergeant,02530
041684,DB SVD,SOLLA,JUAN,Lieutenant,00000
041694,DB SVD,WHITAKER,CASSANDRA,Deputy Inspector,00000
041698,DB TSIU,BIRD,ANDREW,Detective,00111
041699,DB TSIU,CLASE,FELIX,Detective,03069
041700,DB TSIU,CUADRADO,ANTHONY,Detective,01714
041701,DB TSIU,DENNIS,MICHAEL,Sergeant,01268
041704,DB TSIU,LARSON,ERIC,Detective,00976
041708,DB TSIU,PELZER,SJACQUELINE,Detective,03027
041710,DB TSIU,RINCON,CLARA,Detective,00636
041711,DB TSIU,SEPULVEDA,ALEXANDER,Detective,07654
041720,DBBN,ADAMS,MARIAN,Police Officer,15238
041721,DBBN,ANDERSON,BRENDAN,Police Officer,20505
041722,DBBN,AZMY,FADY,Police Officer,01307
041724,DBBN,BLISS,LEE,Detective,02415
041725,DBBN,BOBO,ALEXANDER,Lieutenant,00000
041726,DBBN,BRENNAN,JOHN,Lieutenant,00000
041727,DBBN,CAIN,KEVIN,Captain,00000
041728,DBBN,CHASE,STEVEN,Detective,05417
041729,DBBN,CHELL,JOHN,Chiefs and other ranks,00000
041730,DBBN,CRESPO,VICTOR,Lieutenant,00000
041731,DBBN,DAVIS,ARTESE,Police Officer,14533
041732,DBBN,DUCHARME,JOHNMARK,Detective,03167
041733,DBBN,GITTENS,SEAN,Police Officer,16490
041734,DBBN,GREENE,SHIRLEY,Police Officer,24691
041735,DBBN,HOM,NICHOLAS,Police Officer,07739
041736,DBBN,KIANI,SAJJAD,Police Officer,10350
041737,DBBN,KING,GENIENNE,Captain,00000
041739,DBBN,LIN,LING,Police Officer,29302
041740,DBBN,MADHU,SHIBU,Deputy Inspector,00000
041741,DBBN,MARTINEZ,ISRAEL,Police Officer,00383
041742,DBBN,MCBEAN,MARIA,Police Officer,04961
041743,DBBN,OWENS,KRISTA,Detective,01431
041745,DBBN,ROSATO,MATTHEW,Police Officer,10761
041746,DBBN,SINGH,SWARNJEET,Police Officer,31148
041747,DBBN,SMITH,SADIA,Captain,00000
041748,DBBN,SNEIDEMAN,COLIN,Police Officer,10671
041749,DBBN,SPERRAZZA,STEPHEN,Captain,00000
041750,DBBN,STAAB,JORDAN,Police Officer,21710
041752,DBBN,WILLIAMS,MELINDA,Police Officer,31935
041753,DBBN,WINSLOW,ROBERT,Police Officer,08009
041762,DBBN OP,GOODWIN,ADRIAN,Detective,05931
041764,DBBN OP,JEWTH,RAMKUMAR,Sergeant,02880
041773,DBBN OP,RASHID,SIMON,Detective,00173
041782,DBBS,ANDRADE,JOSE,Captain,00000
041783,DBBS,CEDENO,ANGEL,Detective,01938
041785,DBBS,DAVIS,MARTIN,Captain,00000
041787,DBBS,DOESBERG,JOHN,Captain,00000
041788,DBBS,ELIAS,WILLIAM,Detective,02966
041789,DBBS,FITZGERALD,KEVIN,Sergeant,03271
041792,DBBS,GOLUBEVA,ZOYA,Lieutenant,00000
041793,DBBS,GOMEZ,ANGEL,Sergeant,02927
041794,DBBS,GULOTTA,JOSEPH,Chiefs and other ranks,00000
041795,DBBS,HARDELL,MARIA,Captain,00000
041797,DBBS,KLEIN,AARON,Deputy Inspector,00000
041800,DBBS,MARCUS,GARY,Captain,00000
041802,DBBS,MINCH,CHARLES,Inspector,00000
041803,DBBS,NITOWITZ,CAROLYN,Sergeant,03393
041804,DBBS,PALMER,CHRISTOPHER,Detective,02766
041806,DBBS,RAMIREZ,JULIET,Detective,06943
041810,DBBS,ROWELL,JOHN,Deputy Inspector,00000
041811,DBBS,SCALLY,MICHAEL,Lieutenant,00000
041812,DBBS,SILVA,PEGEEN,Sergeant,04563
041813,DBBS,WANG,CHENG,Lieutenant,00000
041820,DBBS OP,DELGADO,TERRENCE,Detective,01355
041823,DBBS OP,ELCI,HASAN,Detective,03847
041834,DBBS OP,SHEPHERD,LAUREN,Detective,04679
041837,DBBS OP,VAZQUEZ,LAURAN,Detective,04857
041844,DBBX,ASHRAF,MUHAMMAD,Captain,00000
041845,DBBX,AVILES,ATTIRA,Police Officer,12661
041846,DBBX,AYALA,CARMELO,Police Officer,18668
041847,DBBX,AYOUBI,AHMD,Police Officer,09167
041848,DBBX,BECKFORD,FREDERICK,Sergeant,00237
041856,DBBX,CESARZ,CHRISTOPHER,Sergeant,04249
041861,DBBX,DARLING,ANTONEY,Police Officer,16855
041868,DBBX,FARRELL,DONNA,Detective,05592
041870,DBBX,FRANCESQUINI,ANNETTE,Detective,02016
041872,DBBX,GARCIA,ALBERT,Police Officer,01110
041873,DBBX,GATTI,MICHAEL,Police Officer,05080
041874,DBBX,GHALE,KRISHNA,Police Officer,02381
041875,DBBX,GONZALEZ,ANARITZA,Detective,03756
041876,DBBX,GONZALEZ,MALGORZATA,Detective,01953
041878,DBBX,HERNANDEZ,ERIK,Chiefs and other ranks,00000
041880,DBBX,IGLESIAS,MIGUEL,Deputy Inspector,00000
041888,DBBX,MACCALLA,KENNETH,Detective,01410
041889,DBBX,MALDONADO,ALFRED,Police Officer,07409
041890,DBBX,MCCORMACK,TIMOTHY,Chiefs and other ranks,00000
041892,DBBX,MONTERROSO,HERBER,Police Officer,01259
041894,DBBX,MORTENSEN,ROBERT,Captain,00000
041895,DBBX,NAWAZ,SAMIR,Police Officer,04593
041896,DBBX,OHANLON,DENIS,Captain,00000
041897,DBBX,PACHECO,JONATHAN,Police Officer,09618
041899,DBBX,PERALTA,RAFAEL,Police Officer,25756
041900,DBBX,POLANCO,PERSIO,Lieutenant,00000
041901,DBBX,PRYOR,BUXTON,Lieutenant,00000
041902,DBBX,PULGARIN,JOE,Captain,00000
041903,DBBX,RIVERA,ROBERT,Detective,06543
041906,DBBX,ROSENTHAL,JOEL,Captain,00000
041910,DBBX,SMART,DAVID,Police Officer,31388
041913,DBBX,SPANGENBERG,DIANA,Detective,05428
041915,DBBX,SROUR,FILASTIN,Captain,00000
041916,DBBX,SUCO,LYNN,Police Officer,08532
041918,DBBX,TORRES,LUIS,Police Officer,19168
041919,DBBX,VIDAL,GIAMCARLO,Police Officer,05719
041920,DBBX,VOCE,FRANK,Police Officer,18400
041922,DBBX,WRIGHT,ARTHUR,Police Officer,16740
041926,DBBX OP,CURRY,TROY,Detective,02407
041930,DBBX OP,HART,GEOFFREY,Deputy Inspector,00000
041941,DBBX Z9,LINDQUIST,ALBERT,Captain,00000
041944,DBM ZN1,YAM,KEVIN,Captain,00000
041945,DBM ZN2,BARAKOVIC,ALEN,Captain,00000
041947,DBM ZN5,GRAHAM,BENJAMIN,Captain,00000
041949,DBM ZN6,SCALISE,BRIAN,Captain,00000
041951,DBMN,ALI,MOHAMMED,Police Officer,10858
041952,DBMN,ALLEN,TREVOR,Captain,00000
041956,DBMN,CAMPBELL,DANIEL,Deputy Inspector,00000
041957,DBMN,CARPENTER,KEITH,Detective,05123
041958,DBMN,CORPORAN,JEANNIE,Detective,04334
041959,DBMN,CRESS,ANA,Police Officer,10116
041960,DBMN,DAVIS,ROSEMARY,Lieutenant,00000
041961,DBMN,DAWKINS,KAYAN,Police Officer,27096
041962,DBMN,DENNEDY,JAMES,Captain,00000
041963,DBMN,DIEHL,ROBERT,Sergeant,05545
041964,DBMN,DOTY,CHRISTOPHER,Lieutenant,00000
041965,DBMN,ESTEVEZ,RAISA,Police Officer,22953
041966,DBMN,EVANS,ELI,Police Officer,20290
041967,DBMN,FIORILLO,PETER,Inspector,00000
041968,DBMN,JOHNSON,CARESS,Police Officer,02331
041969,DBMN,KARIM,MOHAMMAD,Police Officer,03516
041971,DBMN,MAYS,TONVIA,Police Officer,23728
041972,DBMN,MCCREADY,KEVIN,Police Officer,00319
041973,DBMN,MCGEE,BRIAN,Chiefs and other ranks,00000
041975,DBMN,NASH,ANDREW,Detective,05497
041976,DBMN,NAZARUK,DOROTA,Detective,00795
041977,DBMN,NUNEZ,FERNANDO,Police Officer,14479
041978,DBMN,OCONNELL,JENNIFER,Detective,00658
041980,DBMN,RAFFERTY,CHRISTOPHER,Police Officer,02123
041981,DBMN,ROBLES,LINDSEY,Police Officer,09206
041982,DBMN,RODRIGUEZ,FLAVIO,Captain,00000
041983,DBMN,SHIPMONRICHARDS,JADA,Police Officer,12600
041984,DBMN,SILVERMAN,JOEL,Sergeant,04524
041985,DBMN,STAYFER,BRYN,Police Officer,04508
041986,DBMN,TARAFA,MARILYN,Sergeant,02251
041988,DBMN,WILKINSON,SHAWN,Detective,02655
041989,DBMN,WILSON,JOHN,Deputy Inspector,00000
042009,DBMN OP,MESSINA,GARY,Deputy Inspector,00000
042016,DBMN OP,REYES,CATHERINE,Detective,02195
042060,DBMS,BOPP,LAUREN,Detective,03307
042063,DBMS,CAMPBELL,SOPHIA,Police Officer,07577
042064,DBMS,CASSIERE,PETER,Captain,00000
042065,DBMS,CHEW,CAROLYN,Detective,00562
042068,DBMS,DEDVUKAJ,NIK,Captain,00000
042072,DBMS,GORISLAVTSEV,JAZMIN,Police Officer,18739
042073,DBMS,GRAF,DEREK,Police Officer,09093
042075,DBMS,HERDINA,EDWARD,Lieutenant,00000
042079,DBMS,KIRKLAND,NIA,Police Officer,03572
042080,DBMS,KNORR,MICHAEL,Detective,03685
042082,DBMS,LOO,HSIAO,Deputy Inspector,00000
042083,DBMS,MARKOVICS,MICHAEL,Police Officer,11764
042085,DBMS,MASSI,WILLIAM,Sergeant,04411
042087,DBMS,MCANDREWS,PATRICK,Inspector,00000
042089,DBMS,MONACO,NICOLE,Sergeant,02977
042091,DBMS,MOORE,BRYAN,Detective,04510
042094,DBMS,MURPHY,MATTHEW,Detective,03752
042095,DBMS,OCONNOR,KERRY,Captain,00000
042097,DBMS,PENA,FREDELINDA,Police Officer,24889
042098,DBMS,REYES,MANUEL,Police Officer,30929
042101,DBMS,SANTIAGO,DANIEL,Detective,00501
042102,DBMS,SASKO,MATTHEW,Police Officer,16276
042103,DBMS,SAUTNER,HENRY,Chiefs and other ranks,00000
042106,DBMS,TAVAREZ,ROGER,Police Officer,02301
042110,DBMS OP,ARIAS,ANDREW,Deputy Inspector,00000
042117,DBMS OP,HAFNER,JOY,Detective,01629
042119,DBMS OP,ZUCCONI,CHARLES,Detective,03055
042120,DBQ Z16,ABERNETHY,KEVIN,Captain,00000
042123,DBQN,ACCETTA,NICHOLAS,Police Officer,05404
042124,DBQN,AMATO,ERICA,Police Officer,07352
042126,DBQN,BARAN,AVI,Captain,00000
042127,DBQN,BERGAMI,MICHELLE,Detective,03241
042130,DBQN,BRAUMANN,KENNETH,Captain,00000
042131,DBQN,BROWN,TIMOTHY,Captain,00000
042135,DBQN,FAGIOLO,ALEXANDER,Lieutenant,00000
042136,DBQN,FELDMAN,MICHELLE,Detective,07133
042137,DBQN,FRANZESE,PETER,Captain,00000
042139,DBQN,INGIGNERI,GREGORY,Sergeant,02325
042140,DBQN,KIEFER,KATHERINE,Police Officer,29142
042142,DBQN,LAGARES,ANTHONY,Detective,00929
042143,DBQN,LYON,TIMOTHY,Inspector,00000
042144,DBQN,MARTINEZ,EVELYN,Detective,06422
042147,DBQN,MCMANUS,BRIAN,Sergeant,04442
042148,DBQN,MORABITO,ROBERT,Lieutenant,00000
042149,DBQN,MORRILL,JULIE,Chiefs and other ranks,00000
042155,DBQN,RUSSO,PETER,Police Officer,19911
042158,DBQN,TAIBI,DOMENICK,Police Officer,13247
042160,DBQN,WONG,PHILIP,Detective,01570
042161,DBQN,WRENN,GERARD,Detective,04858
042162,DBQN OP,AMBATIS,JOHN,Detective,04552
042164,DBQN OP,STILIANESIS,CHRISTOPHER,Deputy Inspector,00000
042167,DBQS,ANDERSON,SAMANTHA,Detective,06466
042171,DBQS,BUCHANAN,JOHN,Detective,04528
042172,DBQS,CAMPISI,CHARLES,Captain,00000
042179,DBQS,DALIPI,LUTFI,Captain,00000
042180,DBQS,DANDREA,ROBERT,Captain,00000
042183,DBQS,ENG,MELVIN,Detective,00090
042186,DBQS,FIGUEROA,RAFAEL,Police Officer,25243
042187,DBQS,FISCHER,ILISSA,Police Officer,12697
042189,DBQS,GAROFALO,JOSEPH,Detective,06645
042191,DBQS,GRIZZARD,MICHAEL,Lieutenant,00000
042193,DBQS,HULDIE,JOHN,Sergeant,00499
042194,DBQS,LINKE,PETER,Detective,02188
042195,DBQS,LIZ,VICNIA,Police Officer,03947
042196,DBQS,LUCIANO,GRACIELA,Police Officer,15790
042197,DBQS,LYNCH,WILLIAM,Sergeant,03632
042198,DBQS,MASOTTO,MICHAEL,Police Officer,25525
042199,DBQS,MATZINGER,JOSEPH,Deputy Inspector,00000
042203,DBQS,OSULLIVAN,JERRY,Chiefs and other ranks,00000
042205,DBQS,RIZZUTO,MATTHEW,Captain,00000
042209,DBQS,TORELLI,WAYNE,Detective,05073
042213,DBQS OP,BARONE,MEAGAN,Detective,00657
042223,DBSI,BILBAO,MICHAEL,Police Officer,05385
042227,DBSI,BUTLER,JAMES,Detective,05102
042230,DBSI,CASALE,JAMES,Detective,02191
042231,DBSI,CORPORAN,STEPHANIE,Police Officer,10837
042235,DBSI,DIPAOLO,MARK,Inspector,00000
042237,DBSI,DONADIO,PAUL,Sergeant,02865
042238,DBSI,DRESCHER,ROBERT,Police Officer,13359
042241,DBSI,FRISCIA,CHRISTOPHER,Lieutenant,00000
042242,DBSI,GAGLIARDI,MICHAEL,Detective,01261
042245,DBSI,KLIMENKO,SVIATOSLAV,Police Officer,14295
042246,DBSI,LAFORTUNE,STEVE,Detective,02570
042249,DBSI,MICHEL,AMERICO,Police Officer,27079
042250,DBSI,MOLINARI,MARK,Inspector,00000
042254,DBSI,PISANO,KAREN,Sergeant,03684
042256,DBSI,QUINN,DANIEL,Sergeant,00981
042258,DBSI,WEISBERG,SCOTT,Captain,00000
042398,DC TRIALS,CORREA,JASON,Police Officer,15461
042399,DC TRIALS,LACONDI,MICHAEL,Police Officer,21157
042400,DC TRIALS,LOCUS,DELOIS,Detective,00561
042401,DC TRIALS,ROSTOLDER,MATTHEW,Sergeant,05247
042402,DC TRIALS,SYED,MASOOD,Police Officer,23454
042444,DCCPART,GARCIA,EDWARD,Detective,01346
042445,DCCPART,LOPEZ,JOSE,Police Officer,09518
042446,DCCPART,MARTINEZ,YAJAIRA,Sergeant,02460
042447,DCCPART,PALMER,THOMAS,Captain,00000
042448,DCCPART,SHAM,HARVEY,Sergeant,03966
042449,DCCPART,TEEMSMA,RICHARD,Police Officer,14084
042450,DCCPART,VILLEGAS,LEONARD,Lieutenant,00000
042451,DCDAO,ALVAREZ,JOSUE,Police Officer,12585
042452,DCDAO,BAEZ,ROSEMARY,Police Officer,30147
042453,DCDAO,BAUCCIO,EDWARD,Sergeant,03777
042454,DCDAO,CAPUTO,LAURIE,Police Officer,13644
042455,DCDAO,CRAVEN,DANIELLE,Police Officer,28548
042456,DCDAO,DIAZ,JONATHAN,Detective,07232
042457,DCDAO,DIAZ,JOSE,Lieutenant,00000
042458,DCDAO,GALASSO,FRANK,Sergeant,00537
042459,DCDAO,GARCIA,DADEYBA,Detective,03760
042460,DCDAO,GONZALEZ,ELSIE,Police Officer,14821
042462,DCDAO,GREEN,ANGELO,Police Officer,02312
042463,DCDAO,HALPERN,SAMARA,Police Officer,22680
042464,DCDAO,HUANG,YI,Detective,03795
042465,DCDAO,JONES,JESSICA,Police Officer,09262
042466,DCDAO,LEWIS,MARK,Detective,04805
042467,DCDAO,MARTINSEN,JOAN,Detective,07646
042468,DCDAO,MATEUS,JULIO,Police Officer,15744
042469,DCDAO,SANTOS,ROSANNY,Police Officer,01564
042470,DCDAO,WONG,ROBERT,Lieutenant,00000
042471,DCDAO,WU,JONATHAN,Lieutenant,00000
042472,DCEI,CASCONE,MICHAEL,Sergeant,03083
042474,DCEI,DORSEY,WAYNE,Detective,06142
042475,DCEI,ELLIS,KINETA,Detective,07315
042476,DCEI,HUBBARD,JOHN,Sergeant,01157
042477,DCEI,KIPP,KWAME,Sergeant,03146
042479,DCEI,MCLAUGHLIN,KATELYNN,Police Officer,09961
042480,DCEI,MCLAUGHLIN,TANEISHA,Lieutenant,00000
042481,DCEI,MONTEMARANO,GLEN,Detective,01128
042484,DCEI,OZUNA,ANGELINE,Lieutenant,00000
042486,DCEI,VEGA,NELLY,Sergeant,02619
042487,DCEI,WEADOCK,DANIEL,Lieutenant,00000
042488,DCER,BRIDGEMAN,SHAMILA,Police Officer,18941
042489,DCER,CANAPI,EUGENE,Detective,00002
042490,DCER,QUICK,KENNETH,Inspector,00000
042491,DCER,RABBITT,ERIN,Sergeant,00761
042492,DCER,STRAUSS,BRIAN,Detective,00016
042493,DCER,THOMPSON,JEFF,Detective,07409
042504,DCINTCT,ABREU,ISIDRO,Detective,03397
042505,DCINTCT,DORIA,MICHAEL,Detective,04951
042506,DCINTCT,MCINNIS,ANDREW,Sergeant,05078
042508,DCINTCT,NG,DARRYL,Detective,01785
042509,DCINTCT,RODRIGUEZ,GUSTAVO,Lieutenant,00000
042510,DCLR,DELATORRE,EDWARD,Chiefs and other ranks,00000
042511,DCLR,FINNERTY,SEAN,Sergeant,02866
042512,DCLR,HAREN,CHARLES,Lieutenant,00000
042513,DCLR,MACFADDEN,KEVIN,Police Officer,07185
042514,DCLR,MANISCALCO,JOSEPH,Detective,04070
042515,DCLR,ROODAL,RIKKI,Detective,07162
042516,DCLR,RYAN,PATRICK,Sergeant,01916
042517,DCLR,SEIDLER,KAREN,Police Officer,21764
042518,DCLR,TWYMAN,THOMAS,Lieutenant,00000
042519,DCMB,BOONCOME,URIT,Lieutenant,00000
042520,DCMB,CHUNG,WAIKWANG,Captain,00000
042522,DCMB,GONZALEZ,ROSA,Sergeant,00698
042523,DCMB,HASNAT,KM,Detective,00199
042524,DCMB,LOZANO,NICOLA,Detective,03514
042525,DCMB,MCELENEY,NEIL,Captain,00000
042526,DCMB,RUPNARINE,RAJESH,Detective,04776
042527,DCMB,TAFFE,THOMAS,Chiefs and other ranks,00000
042528,DCMB,TELESCO,TONY,Sergeant,04566
042529,DCMB INV,HILL,DANIEL,Sergeant,04208
042530,DCMB INV,KANNER,JASON,Sergeant,05282
042531,DCMB INV,MONTEZ,EFRAIN,Sergeant,03114
042532,DCMB INV,PENA,EDUARDO,Sergeant,01397
042533,DCMB INV,ROHS,ROBERT,Lieutenant,00000
042535,DCSC,GIRETTI,JOHN,Detective,04461
042537,DCSC,STRONG,CLIFFORD,Sergeant,04309
042541,DCSI,FLANAGAN,RICHARD,Lieutenant,00000
042544,DCSI,POWELL,LAKEESHA,Detective,00918
042546,DCSI ORI,ALAMARIE,SATAK,Sergeant,02014
042547,DCSI ORI,BREHM,MATTHEW,Lieutenant,00000
042548,DCSI ORI,MARTINEZ,LUIS,Sergeant,01575
042549,DCSI ORI,ONEIL,BRIGHID,Captain,00000
042550,DCSI PMO,CURTO,JOSEPH,Sergeant,05072
042551,DCSI PMO,LORELLO,RYAN,Police Officer,14550
042552,DCSI PMO,SKIRCHAK,HELEN,Detective,04332
042553,DCU TACT TRN,ALLISON,CHRISTOPHER,Police Officer,22548
042554,DCU TACT TRN,ARVON,ARI,Police Officer,09506
042555,DCU TACT TRN,BELLO,BENJAMIN,Police Officer,21783
042556,DCU TACT TRN,BROWN,JASON,Police Officer,25414
042557,DCU TACT TRN,BYER,FIMBAR,Police Officer,17394
042558,DCU TACT TRN,CENTORE,STEPHEN,Police Officer,31854
042559,DCU TACT TRN,CORCORAN,JAMES,Police Officer,02085
042560,DCU TACT TRN,FESMIRE,BEAU,Police Officer,31913
042561,DCU TACT TRN,GUTIERREZ,MIGUEL,Police Officer,07436
042562,DCU TACT TRN,LACKOS,STEVEN,Sergeant,04638
042563,DCU TACT TRN,MORALES,XAVIER,Police Officer,02280
042565,DCU TACT TRN,ORTIZ,JERRY,Police Officer,17201
042566,DCU TACT TRN,PECORELLA,THOMAS,Police Officer,09542
042567,DCU TACT TRN,RAMSAIER,JUSTIN,Police Officer,09920
042568,DCU TACT TRN,SALEH,WILLIAM,Police Officer,25404
042569,DCU TACT TRN,TOCCO,MATTHEW,Sergeant,02725
042739,DESIGN&EVAL,MOSCATELLI,LEONARD,Detective,00021
042740,DESIGN&EVAL,SPARBER,BRIAN,Lieutenant,00000
042741,DET BUR,ADAMS,THOMAS,Detective,04469
042757,DET BUR,BUCHANAN,WILLIAM,Lieutenant,00000
042763,DET BUR,CABBELL,DARNELL,Detective,03890
042768,DET BUR,CEVALLOS,JUNER,Detective,04590
042769,DET BUR,CHEN,MARTIN,Detective,04141
042780,DET BUR,CURTIS,MICHAEL,Lieutenant,00000
042782,DET BUR,DEGOICOECHEA,STANLEY,Detective,01196
042783,DET BUR,DIAZ,HOLGER,Detective,03092
042784,DET BUR,DIGGS,THOMAS,Detective,01683
042786,DET BUR,DOWLING,LAURA,Detective,04124
042789,DET BUR,EDWARDS,ROBERT,Detective,00036
042790,DET BUR,ENSLEY,TRISHA,Police Officer,11190
042791,DET BUR,ESSIG,JAMES,Chiefs and other ranks,00000
042792,DET BUR,FAJARDO,JUAN,Detective,02924
042794,DET BUR,FATTAH,HEMADEH,Detective,01889
042796,DET BUR,FELICIANO,EDWIN,Detective,02247
042798,DET BUR,FRIENDLY,DENNIS,Sergeant,00233
042800,DET BUR,GILBERT,NETEIS,Inspector,00000
042803,DET BUR,GREANEY,MICHAEL,Detective,07490
042806,DET BUR,GUZMAN,FRANCISCO,Detective,04091
042809,DET BUR,HEAPES,BRENDAN,Sergeant,01635
042812,DET BUR,HUERTAS,LUCAS,Detective,03314
042814,DET BUR,JACKSON,SOPHIA,Detective,02361
